id,latitude,longitude,name
GME00102372,49.2142,7.1081,"SAARBRUCKEN/ENSHEIM"
GME00102380,49.5042,11.0567,"NURNBERG"
GME00102388,48.8283,12.5603,"STRAUBING"
GME00102396,48.4264,10.9431,"AUGSBURG"
GME00102404,47.6781,9.1908,"KONSTANZ"
GME00102412,47.7242,10.3364,"KEMPTEN"
GME00111430,52.1353,7.7000,"MUENSTER/OSNABRUECK (AIRPORT)"
GME00111445,52.4683,13.4039,"BERLIN-TEMPELHOF"
GME00111457,51.1903,8.4681,"ALTASTENBERG"
GME00111474,49.7492,6.6592,"TRIER-PETRISBERG"
GME00111503,48.9733,8.3308,"RHEINSTETTEN"
GME00111512,48.6892,9.2253,"STUTTGART/ECHTERDINGEN"
GME00114621,51.8000,10.6200,"BROCKEN"
GME00115771,48.8292,9.2008,"STUTTGART-SCHNARRENBERG"
GME00120922,53.8631,8.1275,"LEUCHTTURM ALTE WESER"
GME00120934,47.8756,8.0044,"FELDBERG/SCHWARZWALD"
GME00120946,48.4544,8.4100,"FREUDENSTADT"
GME00120958,50.7992,6.0250,"AACHEN-ORSBACH"
GME00120970,50.8819,12.1300,"GERA-LEUMNITZ"
GME00120982,50.6008,8.6506,"GIESSEN/WETTENBERG"
GME00120994,53.0331,13.9931,"ANGERMUNDE"
GME00121006,49.1139,13.1353,"GROSSER ARBER"
GME00121018,54.6817,13.4367,"ARKONA"
GME00121030,54.3756,10.1439,"KIEL-HOLTENAU"
GME00121042,50.8658,7.1583,"KOLN-BONN"
GME00121054,48.3656,7.8289,"LAHR"
GME00121066,54.5003,10.2744,"LEUCHTTURM KIEL"
GME00121078,51.7867,8.8394,"BAD LIPPSPRINGE"
GME00121090,53.3242,11.9333,"MARNITZ"
GME00121102,53.7139,7.1525,"NORDERNEY"
GME00121114,47.3989,10.2767,"OBERSTDORF"
GME00121126,49.2081,9.5183,"OHRINGEN"
GME00121138,49.0433,12.1031,"REGENSBURG"
GME00121162,48.6667,9.8656,"STOTTEN"
GME00121174,50.4978,9.9439,"WASSERKUPPE"
GME00121186,49.6669,12.1856,"WEIDEN"
GME00121210,48.5458,13.3544,"FURSTENZELL"
GME00121222,49.9475,7.2644,"HAHN"
GME00121246,50.0892,8.7864,"OFFENBACH-WETTERPARK"
GME00121258,51.7775,14.3183,"COTTBUS"
GME00121270,53.8731,8.7067,"CUXHAVEN"
GME00121306,51.6467,13.5767,"DOBERLUG-KIRCHHAIN"
GME00121354,51.0233,13.8494,"DRESDEN-HOSTERWITZ"
GME00121366,51.0253,13.7756,"DRESDEN-STREHLEN"
GME00121378,52.2183,12.1650,"DREWITZ BEI BURG"
GME00121402,49.4728,8.1939,"BAD DURKHEIM"
GME00121486,49.4558,8.9792,"EBERBACH/NECKAR"
GME00121510,48.1008,11.9883,"EBERSBERG-HALBING"
GME00121534,49.8531,10.5003,"EBRACH"
GME00121546,54.6294,9.3669,"EGGEBEK"
GME00121582,48.8789,11.2358,"EICHSTATT-LANDERSHOFEN"
GME00121654,48.9903,10.1317,"ELLWANGEN-RINDELBACH"
GME00121666,54.0708,9.0114,"ELPERSBUTTEL"
GME00121702,50.2717,12.2753,"BAD-SOHL ELSTER"
GME00121714,48.2019,8.1094,"ELZACH-FISNACHT"
GME00121750,48.1383,7.8356,"EMMENDINGEN-MUNDINGEN"
GME00121822,49.1675,8.8531,"EPPINGEN-ELSENZ"
GME00121834,47.8364,10.8719,"ALTENSTADT"
GME00121846,54.3008,9.3169,"ERFDE"
GME00121882,49.6506,11.0083,"MOHRENDORF-KLEINSEEBACH"
GME00121930,51.1844,10.0650,"ESCHWEGE"
GME00121954,53.6881,13.2631,"ALTENTREPTOW"
GME00121966,51.2553,8.1569,"ESLOHE"
GME00121978,51.4056,6.9683,"ESSEN-BREDENEY"
GME00121990,51.0892,12.9342,"ALTGERINGSWALDE"
GME00122002,50.7131,6.7917,"WEILERSWIST-LOMMERSUM"
GME00122038,48.4842,12.7256,"KR.ROTTAL-INN FALKENBERG"
GME00122050,52.9192,10.1839,"FASSBERG"
GME00122086,49.9817,11.8392,"FICHTELBERG/OBERFRANKEN-HUTTS"
GME00122098,51.5100,6.7019,"DUISBURG-BAERL"
GME00122122,52.0831,9.4081,"HAMELN-HASTENBECK"
GME00122134,51.5981,7.4056,"WALTROP-ABDINGHOF"
GME00122146,51.3342,7.3417,"GEVELSBERG-OBERBROKING"
GME00122158,48.5742,12.2589,"LANDSHUT-REITHOF"
GME00122170,50.6825,11.5164,"ROCKENDORF"
GME00122182,51.0908,7.6294,"MEINERZHAGEN-REDLENDORF"
GME00122194,50.5058,10.1681,"FLADUNGEN-HEUFURT"
GME00122218,52.2478,10.9603,"HELMSTEDT-EMMERSTEDT"
GME00122290,49.7328,12.3506,"FLOSSENBURG"
GME00122326,50.5317,10.0492,"BIRX/RHON"
GME00122362,50.1281,8.6703,"FRANKFURT/MAIN-WESTEND"
GME00122386,52.3653,14.5378,"FRANKFURT/ODER"
GME00122410,48.4067,11.3131,"ALTOMUNSTER-MAISBRUNN"
GME00122422,50.1517,6.5531,"HERSDORF-WEISSENSEIFEN"
GME00122434,48.2028,7.9342,"FREIAMT-OTTOSCHWANDEN"
GME00122446,50.9281,13.3389,"FREIBERG"
GME00122458,48.0242,7.8353,"FREIBURG"
GME00122482,53.8292,9.2494,"FREIBURG/ELBE"
GME00122494,49.1792,11.3750,"FREYSTADT-OBERNDORF"
GME00122542,53.0894,7.9425,"FRIESOYTHE-EDEWECHTERDAM"
GME00122566,49.7281,8.1167,"ALZEY"
GME00122602,49.4700,11.8558,"AMBERG-UNTERAMMERSRICHT"
GME00122626,50.5344,9.6758,"FULDA"
GME00122638,52.5142,11.3978,"GARDELEGEN"
GME00122650,48.0206,12.2939,"AMERANG-PFAFFING"
GME00122698,49.9850,7.9544,"GEISENHEIM"
GME00122710,47.9250,8.6481,"GEISINGEN"
GME00122734,48.9489,11.4300,"GELBELSEE"
GME00122746,51.4956,6.2467,"GELDERN-WALBECK"
GME00122770,48.4339,7.9933,"OHLSBACH"
GME00122782,52.3892,12.1633,"GENTHIN"
GME00122806,49.7725,8.5306,"GERNSHEIM-ALLMENDFELD"
GME00122818,50.2778,9.9156,"GERODA-PLATZ"
GME00122842,50.9664,9.0503,"GILSERBERG-MOISCHEID"
GME00122854,54.8489,9.5081,"GLUCKSBURG-MEIERWIK"
GME00122878,53.8431,13.6856,"ANKLAM"
GME00122890,49.7667,11.3075,"GOSSWEINSTEIN"
GME00122902,51.5017,9.9528,"GOTTINGEN"
GME00122938,49.6650,11.2253,"GRAFENBERG-KASBERG"
GME00122962,48.7903,13.6306,"GRAINET-REHBERG"
GME00122974,53.5744,10.6806,"GRAMBEK"
GME00123058,54.0731,12.3256,"GROSS LUSEWITZ"
GME00123094,47.9417,11.9014,"FELDKIRCHEN-WESTERHAM-LENZMUH"
GME00123130,50.2675,9.1889,"GRUNDAU-BREITENBORN"
GME00123142,53.3167,13.9358,"GRUNOW"
GME00123178,51.8889,8.3553,"GUTERSLOH"
GME00123190,49.9706,9.9125,"ARNSTEIN-MUDESHEIM"
GME00123226,49.9325,6.3756,"OLSDORF"
GME00123274,53.4792,9.8983,"HAMBURG-NEUWIEDENTHAL"
GME00123310,51.3756,11.2931,"ARTERN"
GME00123370,52.7214,10.6000,"HANKENSBUTTEL"
GME00123382,48.7928,10.7075,"HARBURG"
GME00123394,49.9789,9.1125,"ASCHAFFENBURG"
GME00123418,51.6531,11.1375,"HARZGERODE"
GME00123466,48.3758,8.9808,"HECHINGEN"
GME00123538,48.6731,10.1331,"HEIDENHEIM/BRENZ"
GME00123574,51.0425,6.1044,"HEINSBERG-SCHLEIDEN"
GME00123586,50.5808,8.4692,"ASSLAR KLEIN-ALTENSTADTEN"
GME00123646,48.5928,8.8553,"HERRENBERG"
GME00123694,50.8531,9.7383,"BAD HERSFELD"
GME00123718,51.6267,10.3717,"HERZBERG"
GME00123730,47.8781,11.3656,"ATTENKAM"
GME00123754,54.5767,13.1056,"HIDDENSEE-VITTE"
GME00123778,50.7381,7.6533,"HILGENROTH"
GME00123838,50.5917,12.7156,"AUE"
GME00123862,50.9006,14.7475,"BERTSDORF-HORNITZ"
GME00123898,50.1364,10.5167,"HOFHEIM"
GME00123922,54.3128,9.5392,"HOHN"
GME00123934,54.3206,10.6742,"HOHWACHT"
GME00123946,51.7683,13.1681,"HOLZDORF (FLUGPLATZ)"
GME00123970,47.8831,11.6975,"HOLZKIRCHEN"
GME00123994,51.8553,9.4975,"KR. HOLZMINDEN BEVERN"
GME00124030,49.3292,7.3567,"HOMBURG/SAAR"
GME00124102,50.5664,7.4844,"HUMMERICH"
GME00124126,49.7000,7.3331,"IDAR-OBERSTEIN"
GME00124138,48.0428,7.6328,"IHRINGEN"
GME00124186,48.7156,11.5333,"INGOLSTADT (FLUGPLATZ)"
GME00124222,53.9894,9.5694,"ITZEHOE"
GME00124234,54.4567,9.5206,"SCHLESWIG-JAGEL"
GME00124306,52.0017,13.1039,"JUTERBOG"
GME00124318,50.0656,8.9942,"KAHL/MAIN"
GME00124330,48.9181,9.6881,"KAISERSBACH-CRONHUTTE"
GME00124366,50.5028,6.5267,"KALL-SISTIG"
GME00124450,48.5583,7.8808,"KEHL-ODELSHOFEN"
GME00124474,49.1814,9.9808,"KIRCHBERG/JAGST-HERBOLDSHAUSE"
GME00124486,54.0008,11.4358,"KIRCHDORF/POEL"
GME00124498,48.7278,8.2467,"BADEN-BADEN-GEROLDSAU"
GME00124510,50.2256,10.0803,"BAD KISSINGEN"
GME00124522,47.8069,7.6392,"MULLHEIM"
GME00124534,49.7369,10.1792,"KITZINGEN"
GME00124546,50.2225,8.4481,"KLEINER FELDBERG/TAUNUS"
GME00124570,50.8469,10.4814,"KLEINER INSELSBERG"
GME00124594,51.5567,13.8864,"KLETTWITZ"
GME00124606,51.7625,6.0956,"KLEVE"
GME00124630,51.5203,12.9078,"KLITZSCHEN BEI TORGAU"
GME00124678,50.2853,10.4467,"BAD KONIGSHOFEN"
GME00124690,53.2292,9.6533,"KONIGSMOOR"
GME00124726,48.8308,11.4883,"KOSCHING"
GME00124762,51.7528,12.0092,"KOTHEN (ANHALT)"
GME00124774,47.6658,11.0817,"BAD KOHLGRUB (ROSSHOF)"
GME00124810,50.2533,11.3219,"KRONACH"
GME00124846,49.4289,11.9019,"KUMMERSBRUCK"
GME00124918,53.9167,12.2831,"LAAGE (FLUGPLATZ)"
GME00124930,48.5131,9.7656,"MERKLINGEN"
GME00125026,51.9183,13.0889,"LANGENLIPSDORF"
GME00125074,51.3925,11.8800,"BAD LAUCHSTADT"
GME00125098,48.2181,9.9094,"LAUPHEIM"
GME00125122,48.1864,10.8506,"LECHFELD"
GME00125146,54.7925,8.9492,"LECK"
GME00125218,51.3164,12.4475,"LEIPZIG-HOLZHAUSEN"
GME00125230,51.1344,8.0358,"LENNESTADT-THETEN"
GME00125254,52.3208,9.4306,"BARSINGHAUSEN-HOHENBOSTEL"
GME00125278,53.1025,11.4878,"LENZEN/ELBE"
GME00125302,50.9906,6.9783,"KOLN-STAMMHEIM"
GME00125314,50.9394,14.2108,"LICHTENHAIN-MITTELNDORF"
GME00125326,54.3406,12.7106,"BARTH"
GME00125422,51.6344,8.3953,"LIPPSTADT-BOKENFORDE"
GME00125434,50.4519,11.6333,"BAD LOBENSTEIN"
GME00125446,52.0619,13.5028,"BARUTH"
GME00125458,50.5633,8.2400,"LOHNBERG-OBERSHAUSEN"
GME00125530,51.9281,13.8819,"LUBBEN-BLUMENFELDE"
GME00125554,53.8106,10.7067,"LUBECK-BLANKENSEE"
GME00125602,51.2467,7.6431,"LUDENSCHEID"
GME00125638,50.7675,10.7214,"LUISENTHAL (TALSPERRE )"
GME00125662,49.9681,8.2117,"MAINZ-LERCHENBERG (ZDF)"
GME00125686,48.7781,12.2544,"MALLERSDORF/NIEDERBAYERN"
GME00125698,51.1617,14.5056,"KR. BAUTZEN KUBSCHUTZ"
GME00125710,50.1028,6.8019,"MANDERSCHEID-SONNENHOF"
GME00125746,50.8503,8.7742,"KR. MARBURG-BIEDENKOPF COLBE"
GME00125794,50.7344,10.8831,"MARTINRODA"
GME00125806,49.9678,11.5208,"HEINERSREUTH-VOLLHOF"
GME00125818,48.9367,13.5781,"MAUTH-FINSTERAU"
GME00125866,51.7269,11.5125,"MEHRINGEN"
GME00125890,51.1306,13.4342,"GARSEBACH BEI MEISSEN"
GME00125902,52.2056,8.3392,"MELLE"
GME00125914,47.9831,10.1392,"MEMMINGEN"
GME00125962,52.7331,7.3331,"MEPPEN"
GME00126010,48.8556,12.9203,"METTEN"
GME00126022,48.5383,9.2742,"METZINGEN"
GME00126046,49.6700,9.0119,"MICHELSTADT"
GME00126058,49.7189,9.1006,"MICHELSTADT-VIELBRUNN"
GME00126070,50.7294,11.7856,"SCHMIERITZ-WELTWITZ"
GME00126082,49.7131,9.2267,"MILTENBERG"
GME00126106,47.4783,11.2667,"MITTENWALD-BUCKELWIESEN"
GME00126118,49.5628,8.9689,"BEERFELDEN"
GME00126154,49.7656,9.2542,"ROLLBACH"
GME00126190,51.7217,9.8358,"MORINGEN-LUTTERBECK"
GME00126226,48.2800,12.5039,"MUHLDORF"
GME00126250,52.5189,14.1250,"MUNCHEBERG"
GME00126322,48.3864,9.4842,"MUNSINGEN-APFELSTETTEN"
GME00126358,51.5675,14.7006,"BAD MUSKAU"
GME00126370,52.3181,8.1706,"BELM"
GME00126382,48.5675,8.7192,"NAGOLD"
GME00126394,50.3694,8.7656,"BAD NAUHEIM"
GME00126418,48.7092,11.2100,"NEUBURG/DONAU (FLUGPLATZ)"
GME00126430,48.3125,10.3781,"NEUBURG/KAMMEL-LANGENHASLACH"
GME00126466,50.5356,7.0853,"BAD-AHRWEILER NEUENAHR"
GME00126478,53.1031,13.0439,"MENZ"
GME00126490,50.5014,11.1356,"NEUHAUS AM RENNWEG"
GME00126514,47.9531,8.9942,"NEUHAUSEN OB ECK-UNTERSCHWAND"
GME00126526,50.8933,9.4064,"NEUKIRCHEN-HAUPTSCHWENDA"
GME00126562,50.8456,7.3719,"NEUNKIRCHEN-SEELSCHEID-KRAWIN"
GME00126586,49.3444,7.2303,"NEUNKIRCHEN-WELLESWEILER"
GME00126622,49.8183,11.8653,"NEUSTADT AM KULM-FILCHENDORF"
GME00126670,48.9842,12.1456,"REGENSBURG-BURGWEINTING"
GME00126694,50.6756,6.4242,"NIDEGGEN-SCHMIDT"
GME00126718,49.3992,9.9653,"NIEDERSTETTEN"
GME00126730,48.5342,10.2442,"NIEDERSTOTZINGEN"
GME00126742,52.6725,9.2242,"NIENBURG"
GME00126754,48.8264,10.5078,"REIMLINGEN"
GME00126766,50.8289,6.6592,"NORVENICH (FLUGPLATZ)"
GME00126778,53.7644,8.6575,"NORDHOLZ (FLUGPLATZ)"
GME00126790,52.4408,7.1056,"NORDHORN"
GME00126838,49.4267,11.2553,"NURNBERG-NETZSTALL"
GME00126874,47.6192,12.1681,"KIEFERSFELDEN-GACH"
GME00126886,52.8167,9.9331,"BERGEN"
GME00126898,48.3156,8.5742,"OBERNDORF/NECKAR-AISTAIG"
GME00126910,48.2444,11.5539,"OBERSCHLEISSHEIM"
GME00126922,49.1289,9.3533,"OBERSULM-WILLSBACH"
GME00126946,49.4531,12.4381,"OBERVIECHTACH"
GME00127030,49.1081,7.9969,"BAD BERGZABERN"
GME00127090,51.0883,11.9314,"OSTERFELD"
GME00127114,50.4550,10.2219,"OSTHEIM V.D. RHON"
GME00127138,47.6367,10.3903,"OY-MITTELBERG-PETERSTHAL"
GME00127150,53.0656,7.4819,"PAPENBURG"
GME00127174,49.1517,11.6908,"PARSBERG/OBERPFALZ-EGLWANG"
GME00127186,48.5817,13.4167,"PASSAU-MAIERHOF"
GME00127222,54.0906,10.8783,"PELZERHAKEN"
GME00127246,49.5367,6.3808,"PERL-NENNIG"
GME00127258,50.9850,8.3689,"BAD-STUNZEL BERLEBURG"
GME00127306,48.9328,8.6967,"PFORZHEIM-ISPRINGEN"
GME00127318,47.9353,9.2878,"PFULLENDORF"
GME00127342,49.1919,7.5881,"PIRMASENS"
GME00127354,50.4831,12.1317,"PLAUEN"
GME00127390,49.4789,11.5367,"POMMELSBRUNN-MITTELBURG"
GME00127438,52.6325,13.5039,"BERLIN-BUCH"
GME00127462,54.3656,13.4783,"PUTBUS"
GME00127498,51.7967,11.1331,"QUEDLINBURG"
GME00127510,51.3906,11.5428,"QUERFURT-MUHLE LODERSLEBEN"
GME00127534,53.7344,9.8783,"QUICKBORN"
GME00127546,47.7467,9.0017,"RADOLFZELL-MARKELFINGEN"
GME00127558,52.4481,8.5731,"RAHDEN-VARL"
GME00127582,48.8478,8.1869,"RASTATT"
GME00127618,47.8069,9.6217,"KR. RAVENSBURG WEINGARTEN"
GME00127678,50.5614,13.2239,"MARIENBERG-REITZENHAIN"
GME00127726,48.7433,8.9250,"RENNINGEN-IHINGER HOF"
GME00127750,48.6708,7.9956,"RHEINAU-MEMPRECHTSHOFEN"
GME00127786,47.5633,7.7942,"RHEINFELDEN"
GME00127810,48.1489,9.4606,"KREIS BIBERACH ALTHEIM"
GME00127822,52.5458,13.5617,"BERLIN-MARZAHN"
GME00127894,47.8758,12.1292,"ROSENHEIM"
GME00127906,53.1303,9.3406,"ROTENBURG (WUMME)"
GME00127930,52.3819,13.5325,"BERLIN-SCHONEFELD"
GME00127942,49.2158,11.1025,"ROTH"
GME00127954,49.3856,10.1742,"ROTHENBURG OB DER TAUBER"
GME00127966,52.1053,8.1828,"BAD ROTHENFELDE"
GME00127978,48.4714,8.9694,"ROTTENBURG-KIEBINGEN"
GME00128002,48.1819,8.6358,"ROTTWEIL"
GME00128014,49.8517,7.8725,"BAD KREUZNACH"
GME00128038,49.6478,7.8842,"RUPPERTSECKEN"
GME00128110,48.9578,9.0719,"SACHSENHEIM"
GME00128134,48.7842,13.3158,"SALDENBURG-ENTSCHENREUTH"
GME00128182,52.1056,8.7531,"BAD SALZUFLEN"
GME00128194,52.8581,11.1442,"SALZWEDEL"
GME00128206,50.3531,10.0042,"SANDBERG"
GME00128218,54.3294,8.6028,"SANKT PETER-ORDING"
GME00128266,49.9203,8.9681,"SCHAAFHEIM-SCHLIERBACH"
GME00128278,47.9608,7.7125,"SCHALLSTADT-MENGEN"
GME00128350,51.7667,10.6550,"SCHIERKE"
GME00128362,51.8231,11.7114,"BERNBURG/SAALE (NORD)"
GME00128374,50.5706,11.8056,"SCHLEIZ"
GME00128422,50.3456,9.5550,"SCHLUCHTERN-HEROLZ"
GME00128470,49.4231,6.8403,"SCHMELZ-HUTTERSDORF"
GME00128482,52.9350,8.2356,"GROSSENKNETEN"
GME00128494,50.6556,10.7708,"SCHMUCKE"
GME00128506,50.3000,6.4169,"SCHNEIFELFORSTHAUS"
GME00128530,50.2056,12.1450,"SELB/OBERFRANKEN-LAUTERBACH"
GME00128542,47.6469,7.8442,"SCHOPFHEIM-EICHEN"
GME00128554,49.1656,12.6192,"SCHORNDORF-KNOBLING"
GME00128614,49.0828,9.6881,"SCHWABISCH HALL-BIBERSFELD"
GME00128650,49.3289,12.0883,"SCHWANDORF"
GME00128686,50.6456,11.1944,"SCHWARZBURG"
GME00128734,52.8928,11.7306,"SEEHAUSEN"
GME00128758,51.9056,10.1900,"SEESEN"
GME00128818,48.0728,9.1953,"SIGMARINGEN-LAIZ"
GME00128830,47.5783,9.7417,"SIGMARSZELL-ZEISERTSWEILER"
GME00128854,48.2728,13.0289,"SIMBACH/INN"
GME00128866,50.0017,7.5969,"SIMMERN-WAHLBACH"
GME00128902,51.1408,7.0942,"SOLINGEN-HOHENSCHEID"
GME00128914,52.9617,9.7967,"SOLTAU"
GME00128926,51.3531,10.9069,"SONDERSHAUSEN"
GME00128962,51.0617,9.9275,"SONTRA"
GME00128974,51.2814,9.9858,"BAD SOODEN-ALLENDORF"
GME00129010,50.9208,8.5278,"BIEDENKOPF"
GME00129022,50.1542,11.7417,"STAMMBACH-QUERENBACH"
GME00129046,53.6956,8.8750,"KR. CUXHAVEN STEINAU"
GME00129070,53.5528,9.6092,"MITTELNKIRCHEN-HOHENFELDE"
GME00129082,51.6692,10.8833,"STIEGE"
GME00129094,47.8600,9.0164,"STOCKACH"
GME00129166,50.6394,10.0231,"TANN/RHON"
GME00129190,50.9789,12.3444,"TEGKWITZ"
GME00129202,53.7625,12.5581,"TETEROW"
GME00129214,53.2775,8.9867,"WORPSWEDE-HUTTENBUSCH"
GME00129226,50.4014,11.3903,"TEUSCHNITZ"
GME00129250,49.4744,7.0392,"THOLEY"
GME00129274,49.8819,9.8464,"THUNGERSHEIM"
GME00129298,49.8589,12.3556,"TIRSCHENREUTH-LODERMUHL"
GME00129346,51.2908,6.4450,"TONISVORST"
GME00129418,54.0681,12.7689,"TRIBSEES"
GME00129430,49.7325,6.6131,"TRIER-ZEWEN"
GME00129478,48.0317,12.5408,"TROSTBERG"
GME00129514,47.9558,8.7575,"TUTTLINGEN-MOHRINGEN"
GME00129526,51.3356,8.9142,"TWISTETAL-MUHLHAUSEN"
GME00129550,53.7458,14.0694,"UECKERMUNDE"
GME00129562,52.9428,10.5300,"UELZEN"
GME00129598,52.1617,11.1767,"UMMENDORF"
GME00129634,48.0458,8.4617,"VILLINGEN-SCHWENNINGEN"
GME00129718,49.2456,8.5381,"WAGHAUSEL-KIRRLACH"
GME00129742,51.6194,9.5769,"WAHLSBURG-LIPPOLDSBERG"
GME00129754,53.9214,10.2306,"WITTENBORN"
GME00129814,50.2608,8.3608,"WALDEMS-REINBORN"
GME00129862,50.8975,10.5494,"WALTERSHAUSEN"
GME00129874,53.7883,7.9075,"WANGEROOGE"
GME00129886,51.5053,9.1128,"WARBURG"
GME00129898,53.5214,12.6692,"WAREN"
GME00129910,50.0367,7.3056,"BLANKENRATH"
GME00130018,51.0192,11.3556,"WEIMAR-SCHONDORF"
GME00130054,49.5550,6.8125,"WEISKIRCHEN/SAAR"
GME00130078,48.8467,8.9089,"WEISSACH"
GME00130102,51.2178,11.9725,"WEISSENFELS"
GME00130114,51.2131,10.9967,"WEISSENSEE-OTTENHAUSEN"
GME00130126,48.1892,7.6983,"WEISWEIL-WALDECKHOF"
GME00130186,51.8478,10.7694,"WERNIGERODE"
GME00130210,50.9056,11.7992,"BOBECK"
GME00130234,47.8833,11.1589,"WIELENBACH (DEMOLLSTR.)"
GME00130258,50.1331,8.3178,"WIESBADEN-AURINGEN"
GME00130282,52.1219,12.4600,"WIESENBURG"
GME00130294,51.8308,6.5358,"BOCHOLT"
GME00130306,48.7856,8.5769,"BAD-CALMBACH WILDBAD"
GME00130318,51.4803,7.2706,"BOCHUM"
GME00130330,48.6525,8.6808,"NEUBULACH-OBERHAUGSTETT"
GME00130378,48.8042,9.4706,"REMS-MURR-KREIS WINTERBACH"
GME00130390,53.8944,11.4253,"WISMAR"
GME00130402,51.8903,12.6464,"WITTENBERG"
GME00130414,53.5500,7.6667,"WITTMUNDHAFEN"
GME00130438,53.1875,12.4964,"WITTSTOCK-ROTE MUHLE"
GME00130486,48.2958,8.2400,"WOLFACH"
GME00130510,52.3975,10.6908,"WOLFSBURG (SUDWEST)"
GME00130534,49.6056,8.3667,"WORMS"
GME00130570,52.4581,9.4281,"WUNSTORF"
GME00130582,51.2258,7.1058,"WUPPERTAL-BUCHENHOFEN"
GME00130618,47.6789,8.3806,"WUTOSCHINGEN-OFTERINGEN"
GME00130630,54.6942,8.5281,"WRIXUM/FOHR"
GME00130642,52.9681,13.3281,"ZEHDENICK"
GME00130654,51.0539,12.1442,"ZEITZ"
GME00130702,50.7328,13.7531,"ZINNWALD-GEORGENFELD"
GME00130726,50.6892,12.4342,"LICHTENTANNE"
GME00130738,49.0292,13.2403,"ZWIESEL"
GME00130786,52.6206,12.7889,"BERGE"
GME00130858,51.1331,9.5200,"MELSUNGEN-BURSTOSS"
GME00130870,53.3931,10.6892,"BOIZENBURG"
GME00130906,54.6408,10.0244,"SCHONHAGEN (OSTSEEBAD)"
GME00130918,47.6758,12.4708,"REIT IM WINKL"
GME00130990,50.7364,7.1939,"BONN-ROLEBER"
GME00131002,48.0744,10.2014,"BOOS"
GME00131026,53.2153,10.4717,"WENDISCH EVERN"
GME00131050,54.3208,9.8058,"OSTENFELD (RENDSBURG)"
GME00131062,53.3856,14.3742,"GRAMBOW-SCHWENNENZ"
GME00131098,51.0606,14.4281,"SOHLAND/SPREE"
GME00131122,53.6417,8.0828,"WANGERLAND-HOOKSIEL"
GME00131134,49.2256,10.6094,"WEIDENBACH-WEIHERSCHNEIDBACH"
GME00131146,52.9553,7.3192,"DORPEN"
GME00131158,54.1667,10.3539,"DORNICK"
GME00131170,52.0206,14.7269,"COSCHEN"
GME00131182,51.8742,6.8867,"BORKEN IN WESTFALEN"
GME00131242,51.8678,9.2719,"LUGDE-PAENBRUCH"
GME00131254,54.2503,13.0431,"STEINHAGEN-NEGAST"
GME00131290,49.2417,6.9350,"SAARBRUCKEN-BURBACH"
GME00131314,47.6853,9.4417,"FRIEDRICHSHAFEN-UNTERRADERACH"
GME00131326,49.0217,9.6042,"GROSSERLACH-MANNENWEILER"
GME00131338,49.3333,9.7050,"INGELFINGEN-STACHENHAUSEN"
GME00131350,48.7706,9.8750,"SCHWABISCH GMUND-WEILER"
GME00131362,47.7744,8.8228,"SINGEN"
GME00131374,51.4156,8.6506,"BRILON-THULEN"
GME00131386,52.3625,12.3883,"WUSTERWITZ"
GME00131398,52.0317,10.9639,"PABSTORF"
GME00131410,50.8433,10.2528,"MOORGRUND GRAFEN-NITZENDORF"
GME00131422,52.5083,11.8564,"DEMKER"
GME00131434,48.6717,9.4633,"NOTZINGEN"
GME00131458,51.2078,10.4958,"MUHLHAUSEN-GORMAR"
GME00131470,54.1064,13.8258,"KARLSHAGEN"
GME00131494,51.0517,13.3025,"NOSSEN"
GME00131506,50.0142,9.6550,"LOHR/MAIN-HALSBACH"
GME00131518,51.7681,7.5203,"LUDINGHAUSEN-BROCHTRUP"
GME00131530,50.3956,8.1442,"RUNKEL-ENNERICH"
GME00131546,48.2081,11.2044,"MAISACH-GALGEN"
GME00131554,50.0589,10.2983,"SCHONUNGEN-MAINBERG"
GME00131590,52.4050,7.9731,"BRAMSCHE"
GME00131674,52.2903,10.4483,"BRAUNSCHWEIG"
GME00131746,53.4989,9.1731,"BREMERVORDE"
GME00131782,48.7031,11.8506,"ELSENDORF-HORNECK"
GME00131818,47.8356,12.6564,"SIEGSDORF-HOLL"
GME00131830,52.0728,8.4578,"BIELEFELD-DEPPENDORF"
GME00131842,49.0264,8.7164,"BRETTEN"
GME00131866,49.7644,9.4064,"FREUDENBERG/MAIN-BOXTAL"
GME00131902,54.5281,9.0439,"HATTSTEDT"
GME00131938,48.7358,10.7428,"DONAUWORTH-OSTERWEILER"
GME00131950,51.1519,11.3331,"OLBERSLEBEN"
GME00131962,50.5467,12.2867,"TREUEN"
GME00131974,51.4644,7.9789,"ARNSBERG-NEHEIM"
GME00131986,48.6106,10.2692,"HERMARINGEN-ALLEWIND"
GME00131998,50.6208,13.4831,"DEUTSCHNEUDORF-BRUDERWIESE"
GME00132010,49.1094,12.8244,"PRACKENBACH-NEUHAUSEL"
GME00132022,53.3175,13.4175,"FELDBERG/MECKLENBURG"
GME00132034,51.6831,12.3056,"JESSNITZ"
GME00132046,51.9669,9.8042,"ALFELD"
GME00132058,51.0025,10.3633,"EISENACH"
GME00132070,49.1631,10.3669,"FEUCHTWANGEN-HEILBRONN"
GME00132094,49.3919,12.6853,"WALDMUNCHEN"
GME00132106,53.6000,6.7031,"BORKUM-FLUGPLATZ"
GME00132130,52.7458,13.8419,"HECKELBERG"
GME00132154,51.4506,14.2542,"HOYERSWERDA"
